Unique ID,Name,Honoree,City,County,State,Side,Coordinates,Symbol Type,Symbol Category,Sponsor,Year Dedicated,Year Removed,Was this symbol removed?
1968,B. F. Terry High School,Benjamin Franklin Terry,Rosenberg,Fort Bend,TX,South,"29.544048, -95.772942",School,Schools,Unknown,1980,,Active
1212,Confederate Monument,No specific honoree,Rusk,Cherokee,TX,South,"31.795260, -95.150148",Monument,Courthouse Grounds,United Daughters of the Confederacy,1907,,Active
2176,Dick Dowling Monument,Richard W. Dowling,Sabine Pass,Jefferson,TX,South,"29.732017, -93.894400",Monument,Other: Monument,United Daughters of the Confederacy,1937,,Active
3134,Dowling Rd,Richard W. Dowling,Sabine Pass,Jefferson,TX,South,"29.733138, -93.894056",highway / Roadway,Roads,Unknown,Unknown,,Active
1974,Beauregard Ave,Pierre Gustave Toutant-Beauregard,San Angelo,Tom Green,TX,South,"31.451711, -100.463442",Highway / Roadway,Roads,Unknown,Unknown,,Active
3143,Reagan Elementary School,John Henninger Reagan,San Angelo,Tom Green,TX,South,"31.478324, -100.444078",School,Schools,Unknown,Unknown,,Active
1263,Robert E. Lee Middle School,Robert E. Lee,San Angelo,Tom Green,TX,South,"31.450844, -100.470827",School,Schools,Unknown,1949,,Active
1108,Tom Green County,Thomas Green,San Angelo,Tom Green,TX,South,"31.462372, -100.439351",County,Other: County/Municipality ,State of Texas,1875,,Active
1119,Beauregard Street,Pierre Gustave Toutant-Beauregard,San Antonio,Bexar,TX,South,"31.462361, -100.437502",Highway / Roadway,Roads,Unknown,Unknown,,Active
2197,Jefferson Davis Memorial Highway Marker I,Jefferson Davis,San Antonio,Bexar,TX,South,"29.423867, -98.493750",Monument,Courthouse Grounds,American Legion Central Council of Bexar County,1936,,Active
2198,Jefferson Davis Memorial Highway Marker II,Jefferson Davis,San Antonio,Bexar,TX,South,"29.493700, -98.434183",Monument,Other: Monument,United Daughters of the Confederacy,1929,,Active
2044,Jefferson Davis Memorial Highway Marker III,Jefferson Davis,San Antonio,Bexar,TX,South,"29.422300, -98.494183",Monument,Other: Monument,United Daughters of the Confederacy,1956,,Active
1264,L.E.E. High School,Robert E. Lee,San Antonio,Bexar,TX,South,"29.506308, -98.515418",School,Schools,Unknown,1958,,Active
1177,Lest We Forget Our Dead Confederate Monument,No specific honoree,San Antonio,Bexar,TX,South,"29.428083, -98.489217",Monument,Other: Monument,United Daughters of the Confederacy,1900,2017,Removed
1118,Robert E Lee Street,Robert E. Lee,San Antonio,Bexar,TX,South,"29.370182, -98.500391",Highway / Roadway,Roads,Unknown,Unknown,,Active
3121,Stonewall Flanders Elementary,"Thomas Jonathan ""Stonewall"" Jackson",San Antonio,Bexar,TX,South,"29.372934, -98.517952",School,Schools,Unknown,1924,,Active
1977,Jefferson Davis Highway Marker,Jefferson Davis,San Marcos,Hays,TX,South,"29.888183, -97.933747",Monument,Other: Monument,United Daughters of the Confederacy,1931,2016,Removed
1109,Terrell County,Alexander W. Terrell,Sanderson,Terrell,TX,South,"30.143214, -102.394958",County,Other: County/Municipality ,State of Texas,1905,,Active
1179,Confederate Soldier,No specific honoree,Sherman,Grayson,TX,South,"33.636267, -96.609500",Monument,Other: Monument,United Daughters of the Confederacy,1896,,Active
1110,Scurry County,William Read Scurry,Snyder,Scurry,TX,South,"32.716540, -100.917840",County,Other: County/Municipality ,Unknown,1884,,Active
1213,Texas Confederate William R. Scurry Monument,No specific honoree,Snyder,Scurry,TX,South,"32.716931, -100.917443",Monument,Courthouse Grounds,Unknown,1963,,Active
1111,Sutton County,John S. Sutton,Sonora,Sutton,TX,South,"30.570778, -100.646673",County,Other: County/Municipality ,Unknown,1890,,Active
2204,Major George B. Erath Monument,George B. Erath,Stephenville,Erath,TX,South,"32.220333, -98.204050",Monument,Courthouse Grounds,Sons and Daughters of Confederate Veterans,2001,,Active
1134,Robert Lee Highway,Robert E. Lee,Sterling City,Sterling,TX,South,"31.840977, -100.975829",Highway / Roadway,Roads,Unknown,Unknown,,Active
1223,City of Stonewall,"Thomas Jonathan ""Stonewall"" Jackson",Stonewall,Gillespie,TX,South,"30.235595, -98.657204",City,Other: County/Municipality ,Israel P. Nunez,1870,,Active
1265,Stonewall Elementary School,"Thomas Jonathan ""Stonewall"" Jackson",Stonewall,Gillespie,TX,South,"30.237160, -98.662607",School,Schools,Unknown,Unknown,,Active
1127,Robert Lee Street,Robert E. Lee,Sweetwater,Nolan,TX,South,"32.454525, -100.417268",Highway / Roadway,Roads,Unknown,Unknown,,Active
1180,Confederate Mothers Monument,No specific honoree,Texarkana,Bowie,TX,South,"33.424617, -94.043350",Monument,Other: Monument,"United Daughters of the Confederacy, citizens, and Captain James T. Rosborough",1918,,Active
1181,Confederate Powder Mill Marker,No specific honoree,Tomball,Harris,TX,South,"30.110558, -95.653391",Monument,Other: Monument,"Harris County Historical Survey Committee, Spring Creek County Historical Association, and descendents",1966,,Active
1990,Confederate Ave,No specific honoree,Tyler,Smith,TX,South,"32.365110, -95.314708",Highway / Roadway,Roads,Unknown,Unknown,,Active
1266,Hubbard Middle School,Richard B. Hubbard,Tyler,Smith,TX,South,"32.300745, -95.287378",School,Schools,Unknown,1964,,Active
2035,James S. Hogg Middle School,James S. Hogg,Tyler,Smith,TX,South,"32.273096, -95.284854",School,Schools,Unknown,1930,,Active
1139,Jeb Stuart Drive,"James Ewell Brown ""Jeb"" Stuart",Tyler,Smith,TX,South,"32.273105, -95.285669",Highway / Roadway,Roads,Unknown,Unknown,,Active
1138,Jeff Davis Drive,Jefferson Davis,Tyler,Smith,TX,South,"32.271218, -95.284704",Highway / Roadway,Roads,Unknown,Unknown,,Active
1989,Robert E. Lee Drive,Robert E. Lee,Tyler,Smith,TX,South,"32.276727, -95.301928",Highway / Roadway,Roads,Unknown,Unknown,,Active
1267,Robert E. Lee High School,Robert E. Lee,Tyler,Smith,TX,South,"32.301109, -95.296943",School,Schools,Unknown,1958,,Active
2195,Jefferson Davis Highway Marker,Jefferson Davis,Uvalde,Uvalde,TX,South,"29.209917, -99.786017",Monument,Courthouse Grounds,United Daughters of the Confederacy,Unknown,,Active
1112,Oldham County,"William Simpson Oldham, Sr.",Vega,Oldham,TX,South,"35.246476, -102.427732",County,Other: County/Municipality ,Unknown,1881,,Active
2218,Williamson Simpson Oldham Monument,Williamson Simpson Oldham,Vega,Oldham,TX,South,"35.246967, -102.428000",Monument,Courthouse Grounds,Unknown,1936,,Active
1214,Confederate Monument,No specific honoree,Vernon,Wilbarger,TX,South,"34.152971, -99.284208",Monument,Courthouse Grounds,United Daughters of the Confederacy,1916,,Active
3144,City Seal,No specific honoree,Victoria,Victoria,TX,South,"28.797090, -97.007686",Seal,"Other: Flags, Etc.",Unknown,Unknown,,Active
1113,Confederate Flag,No specific honoree,Victoria,Victoria,TX,South,"28.799699, -97.006413",Flag,"Other: Flags, Etc.",Unknown,Unknown,Changed battle flag to first national flag,Active
1132,Robert E Lee Road,Robert E. Lee,Victoria,Victoria,TX,South,"28.780808, -97.060872",Highway / Roadway,Roads,Unknown,Unknown,,Active
1182,The Last Stand Confederate Statue,No specific honoree,Victoria,Victoria,TX,South,"28.799667, -97.006383",Monument,Other: Monument,United Daughters of the Confederacy,1912,,Active
1996,Confederate Monument,No specific honoree,Waxahachie,Ellis,TX,South,"32.385567, -96.848067",Monument,Courthouse Grounds,United Daughters of the Confederacy,1912,,Active
1215,Confederate Monument,No specific honoree,Weatherford,Parker,TX,South,"32.758900, -97.797167",Monument,Courthouse Grounds,United Daughters of the Confederacy,1915,,Active
2000,Wharton County Confederate Monument,No specific honoree,Wharton,Wharton,TX,South,"29.310817, -96.100983",Monument,Courthouse Grounds,United Daughters of the Confederacy,Unknown,,Active
2206,Confederate Monument,No specific honoree,Wichita Falls,Wichita,TX,South,"33.909783, -98.498900",Monument,Other: Monument,United Daughters of the Confederacy,1934,,Active
1412,Confederate Monument,No specific honoree,Abingdon,Washington,VA,South,"36.712333, -81.970183",Monument,Courthouse Grounds,Sons of Confederate Veterans,1907,,Active
1368,Appomattox Confederate Statue,No specific honoree,Alexandria,Alexandria City,VA,South,"38.803917, -77.047194",Monument,Other: Monument,United Confederate Veterans,1889,,Active
1333,Beauregard Street,Pierre Gustave Toutant-Beauregard,Alexandria,Alexandria,VA,South,"38.829772, -77.125193",Highway / Roadway,Roads,Unknown,Unknown,,Active
1334,Bragg Street,Braxton Bragg,Alexandria,Alexandria,VA,South,"38.815278, -77.141725",Highway / Roadway,Roads,Unknown,Unknown,,Active
1335,Braxton Place,Braxton Bragg,Alexandria,Alexandria,VA,South,"38.811463, -77.069474",Highway / Roadway,Roads,Unknown,Unknown,,Active
1336,Breckinridge Place,John C. Breckinridge,Alexandria,Alexandria,VA,South,"38.817773, -77.139151",Highway / Roadway,Roads,Unknown,Unknown,,Active
1338,Chambliss Street,John Randolph Chambliss Jr.,Alexandria,Alexandria,VA,South,"38.828621, -77.136355",Highway / Roadway,Roads,Unknown,Unknown,,Active
1803,Confederate Flags,No specific honoree,Alexandria,Alexandria,VA,South,"38.805285, -77.042973",Flag,"Other: Flags, Etc.",Unknown,Unknown,2015,Removed
1339,Dearing Street,James Dearing,Alexandria,Alexandria,VA,South,"38.830127, -77.094147",Highway / Roadway,Roads,Unknown,Unknown,,Active
1340,Donelson Street,Daniel Smith Donelson,Alexandria,Alexandria,VA,South,"38.811054, -77.096705",Highway / Roadway,Roads,Unknown,Unknown,,Active
1341,Early Street,Jubal Anderson Early,Alexandria,Alexandria,VA,South,"38.810718, -77.098004",Highway / Roadway,Roads,Unknown,Unknown,,Active
1342,Floyd Street,John Buchanan Floyd,Alexandria,Alexandria,VA,South,"38.809631, -77.099720",Highway / Roadway,Roads,Unknown,Unknown,,Active
1343,French Street,Samuel Gibbs French,Alexandria,Alexandria,VA,South,"38.809539, -77.101782",Highway / Roadway,Roads,Unknown,Unknown,,Active
1344,Frost Street,Daniel Marsh Frost,Alexandria,Alexandria,VA,South,"38.824247, -77.099833",Highway / Roadway,Roads,Unknown,Unknown,,Active
1345,Gordon Street,John Brown Gordon,Alexandria,Alexandria,VA,South,"38.809847, -77.104817",Highway / Roadway,Roads,Unknown,Unknown,,Active
1346,Hardee Place,William Joseph Hardee,Alexandria,Alexandria,VA,South,"38.817502, -77.096499",Highway / Roadway,Roads,Unknown,Unknown,,Active
1347,Hume Avenue,Frank Hume,Alexandria,Alexandria,VA,South,"38.831231, -77.055278",Highway / Roadway,Roads,Unknown,Unknown,,Active
1348,Imboden Street,John Daniel Imboden,Alexandria,Alexandria,VA,South,"38.816701, -77.106256",Highway / Roadway,Roads,Unknown,Unknown,,Active
1349,Iverson Street,Alfred Iverson,Alexandria,Alexandria,VA,South,"38.818824, -77.106925",Highway / Roadway,Roads,Unknown,Unknown,,Active
1350,Jackson Place,"Thomas Jonathan ""Stonewall"" Jackson",Alexandria,Alexandria,VA,South,"38.826579, -77.070171",Highway / Roadway,Roads,Unknown,Unknown,,Active
1351,Janney's Lane,Eli Hamilton Janney,Alexandria,Alexandria,VA,South,"38.814235, -77.079909",Highway / Roadway,Roads,Unknown,Unknown,,Active
1804,Jefferson Davis Highway,Jefferson Davis,Alexandria,Alexandria,VA,South,"38.832203, -77.051341",Highway / Roadway,Roads,Unknown,Unknown,2019,Removed
1352,Jordan Street,Thomas Jordan,Alexandria,Alexandria,VA,South,"38.810529, -77.110615",Highway / Roadway,Roads,Unknown,Unknown,,Active
1354,Lee Street,Robert E. Lee,Alexandria,Alexandria,VA,South,"38.801690, -77.042079",Highway / Roadway,Roads,Unknown,Unknown,,Active
1356,Maury Lane,Matthew Fontaine Maury,Alexandria,Alexandria,VA,South,"38.823915, -77.112788",Highway / Roadway,Roads,Unknown,Unknown,,Active
1357,Pegram Street,John Pegram,Alexandria,Alexandria,VA,South,"38.821787, -77.118411",Highway / Roadway,Roads,Unknown,Unknown,,Active
1359,Quantrell Avenue,William Clark Quantrell,Alexandria,Alexandria,VA,South,"38.818679, -77.135869",Highway / Roadway,Roads,Unknown,Unknown,,Active
1358,Reynolds Street,Alexander W. Reynolds,Alexandria,Alexandria,VA,South,"38.811245, -77.127477",Highway / Roadway,Roads,Unknown,Unknown,,Active
1464,Robert E. Lee RECenter,Robert E. Lee,Alexandria,Alexandria,VA,South,"38.773742, -77.107096",Building,Other: Buildings,Unknown,Unknown,,Active
1360,Rosser Street,Thomas L. Rosser,Alexandria,Alexandria,VA,South,"38.840282, -77.124724",Highway / Roadway,Roads,Unknown,Unknown,,Active
1361,Van Dorn Street,Earl Van Dorn,Alexandria,Alexandria,VA,South,"38.826722, -77.118739",Highway / Roadway,Roads,Unknown,Unknown,,Active
1362,Wheeler Avenue,Joseph Wheeler,Alexandria,Alexandria,VA,South,"38.808155, -77.100695",Highway / Roadway,Roads,Unknown,Unknown,,Active
1413,Confederate Monument,No specific honoree,Amelia,Amelia,VA,South,"37.342417, -77.980850",Monument,Courthouse Grounds,United Daughters of the Confederacy,1905,,Active
1414,Amherst County Confederate Monument,No specific honoree,Amherst,Amherst,VA,South,"37.585183, -79.051000",Monument,Courthouse Grounds,United Daughters of the Confederacy,1922,,Active
1415,Confederate Monument,No specific honoree,Appomattox,Appomattox,VA,South,"37.355700, -78.829567",Monument,Courthouse Grounds,Sons of Confederate Veterans,1905,,Active
1322,Jefferson Davis Highway,Jefferson Davis,Arlington,Arlington,VA,South,"38.856651, -77.052276",Highway / Roadway,Roads,Unknown,Unknown,,Active
1813,Washington-Lee High School,Robert E. Lee,Arlington,Arlington,VA,South,"38.887762, -77.109978",School,Schools,Unknown,1925,,Active
1416,Confederate Monument,No specific honoree,Bedford,Bedford,VA,South,"37.334250, -79.522533",Monument,Courthouse Grounds,United Daughters of the Confederacy and United Confederate Veterans,1935,,Active
1417,Confederate Monument,No specific honoree,Berryville,Clarke,VA,South,"39.151631, -77.980826",Monument,Courthouse Grounds,Unknown,1900,,Active
1285,Jeb Stuart Road,"James Ewell Brown ""Jeb"" Stuart",Blackstone,Nottoway,VA,South,"36.994674, -77.944584",Highway / Roadway,Roads,Unknown,Unknown,,Active
1418,Confederate Monument,No specific honoree,Bland,Bland,VA,South,"37.100350, -81.115483",Monument,Courthouse Grounds,United Daughters of the Confederacy,1911,,Active
1314,Jeb Stuart Street,"James Ewell Brown ""Jeb"" Stuart",Bland,Bland,VA,South,"37.105509, -81.113528",Highway / Roadway,Roads,Unknown,Unknown,,Active
1296,Jubal Early Highway,Jubal Anderson Early,Boones Mill,Franklin,VA,South,"37.149887, -79.870329",Highway / Roadway,Roads,Unknown,Unknown,,Active
3145,A P Hill Blvd,A.P. Hill,Bowling Green,Caroline,VA,South,"38.068842, -77.328777",highway / Roadway,Roads,Unknown,Unknown,,Active
1419,Confederate Monument,No specific honoree,Bowling Green,Caroline,VA,South,"38.050900, -77.347617",Monument,Courthouse Grounds,Unknown,1906,,Active
1420,Monument to Confederate Soldiers of Mecklenburg,No specific honoree,Boydton,Mecklenburg,VA,South,"36.667050, -78.388100",Monument,Courthouse Grounds,Confederate veterans and citizens of Mecklenburg County,1908,,Active
5001,Turner Ashby High School,"Turner Ashby, Jr.",Bridgewater,Rockingham ,VA,South,"38.394933, -78.955749",School,Schools,Unknown,1956,,Active
1369,Confederate Soldier Monument,No specific honoree,Bristol,Bristol City,VA,South,"36.597700, -82.180917",Monument,Other: Monument,United Daughters of the Confederacy,1920,,Active
1469,Stonewall Jackson Elementary School,"Thomas Jonathan ""Stonewall"" Jackson",Bristol,Bristol City,VA,South,"36.597613, -82.206927",School,Schools,Unknown,1948,,Active
1470,Washington-Lee Elementary School,Robert E. Lee,Bristol,Bristol City,VA,South,"36.610800, -82.177986",School,Schools,Unknown,1968,,Active
1297,Robert E. Lee Drive,Robert E. Lee,Bristow,Prince William,VA,South,"38.722390, -77.547970",Highway / Roadway,Roads,Unknown,Unknown,,Active
2037,Buckingham County Confederate Monument,No specific honoree,Buckingham,Buckingham,VA,South,"37.550433, -78.556283",Monument,Other: Monument,Unknown,1908,,Active
3160,Confederate Ridge Ln,No specific honoree,Centreville,Fairfax,VA,South,"38.813129, -77.456134",highway / Roadway,Roads,Unknown,Unknown,,Active
1307,General Lee Drive,Robert E. Lee,Centreville,Fairfax,VA,South,"38.813371, -77.454728",Highway / Roadway,Roads,Unknown,Unknown,,Active
1320,Lee Jackson Memorial Highway,Robert E. Lee,Chantilly,Fairfax,VA,South,"38.885057, -77.408135",Highway / Roadway,Roads,Unknown,Unknown,,Active
1421,Charlotte County Confederate Monument,No specific honoree,Charlotte Court House,Charlotte,VA,South,"37.056400, -78.637483",Monument,Courthouse Grounds,United Confederate Veterans,1901,,Active
1422,Confederate Monument,No specific honoree,Charlottesville,Albemarle,VA,South,"38.031462, -78.477678",Monument,Courthouse Grounds,"United Daughters of the Confederacy, Albemarle County, and city of Charlottesville",1909,,Active
1846,Jackson Park,"Thomas Jonathan ""Stonewall"" Jackson",Charlottesville,Albemarle,VA,South,"38.031883, -78.477947",Park,"Other: Parks/Trails, Etc.",Unknown,1919,2017,Removed
1372,Lee Oak (Tree),Robert E. Lee,Charlottesville,Albemarle,VA,South,"38.031940, -78.480461",Monument,Other: Monument,Lee-Jackson Foundation,1970,,Active
1466,Lee Park,Robert E. Lee,Charlottesville,Albemarle,VA,South,"38.031967, -78.480680",Park,"Other: Parks/Trails, Etc.",Unknown,1917,2017,Removed
1371,Robert Edward Lee Sculpture,Robert E. Lee,Charlottesville,Albemarle,VA,South,"38.031854, -78.480533",Monument,Other: Monument,Paul Goodloe McIntire,1924,,Active
1367,Stonewall Jackson Statue,"Thomas Jonathan ""Stonewall"" Jackson",Charlottesville,Albemarle,VA,South,"38.031958, -78.478062",Monument,Other: Monument,Paul Goodloe McIntire,1921,,Active
